"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,322.6688836,329.4930578,289.3000678,312.2417184,332.8987343,347.5905254,370.187025,331.505185,351.941679,371.5233846,386.4376,387.800654,414.9062457,583.2847892,660.7115192,601.7151971,589.9686614,658.8560415,684.5994636,776.3921192,735.3165808,624.6792363,639.2235959,576.9089632,603.2676422,677.2631337,479.9701079,564.4854182,521.4013767,546.9775777,465.5433394,509.3738707,610.86311,745.1720315,853.7234613,965.1659777,1020.541951,972.8886799,937.5328711,957.2809755,931.2846249,962.4740206,984.4977827,1038.285476,1084.179401,1905.555188,2258.981009,2478.408487,2593.37062,2873.952008,3257.884864,3584.693489,3846.527721,
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1278.454696,1363.747893,1449.548189,1564.173784,1678.106852,1822.205999,1935.384784,2076.890413,2254.603821,2492.8936,2742.547161,3152.217509,3783.34048,4227.173346,4678.432717,5056.735897,5675.577839,6749.079173,7728.047611,8552.563144,8624.182434,8480.953791,8698.599192,9016.189284,9411.518086,11315.42159,12975.64962,14504.59504,15095.10552,16760.73665,17549.72851,18687.51171,18721.34435,19896.38635,21786.99838,21822.8387,21392.91786,21208.36072,22109.67602,22500.52196,22199.02433,23018.16611,25685.73063,28500.26384,30063.42062,31697.44839,34584.93433,36684.80456,33916.88517,35563.92523,38336.9744,38389.2778,38634.22682,
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,483.1775611,521.8597598,577.3467078,649.0642575,676.8055071,685.9266141,723.2392256,714.4829696,825.5234491,960.0319615,1106.469717,1384.738437,1893.181242,2166.181451,2252.111881,2850.01461,3429.420276,3923.943731,4569.453707,5700.412634,5991.320261,6133.784079,5595.235139,6208.226159,6542.931537,7435.030698,9055.106267,10609.74564,12097.77516,13485.54489,15465.85886,17976.42938,20395.51737,22502.57974,23497.49231,24818.15455,27330.03335,25808.97095,25091.6666,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.54243,36707.86433,38123.52212,
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,172.1533915,181.2586789,185.5148285,200.1959029,216.2041998,227.2301009,240.5594139,253.428421,254.9604819,268.6425082,264.2380383,282.2236582,311.6258359,343.0486798,361.6781997,420.608552,504.8405021,565.26851,639.0353895,705.7473666,751.6962822,750.5854054,771.4865315,807.2628851,858.8753926,872.2102685,923.1975178,857.2432479,747.5304119,621.7549833,608.6067721,660.0176686,654.5291037,628.9605471,699.4096284,704.8028644,796.7568435,869.9136171,879.6798555,1139.517302,1188.761983,1197.151816,1228.135798,1297.196832,1401.978767,1540.580359,1710.050946,1883.232362,1952.850106,2078.32576,2277.366515,2339.292439,2290.778713,
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,108.5278515,115.5119361,136.5704745,118.6351829,135.3866741,144.0109465,137.3704057,139.9969644,152.1322392,155.187761,162.8826297,172.0103165,202.9779916,240.2644799,265.6778104,275.5535419,315.0786604,357.0762501,384.5961369,396.6369576,384.5275372,375.2985628,346.4484721,337.5091176,343.3097376,383.3080508,411.846838,397.9324654,372.3757127,367.6850889,365.2552352,324.4013672,319.7675846,274.9568439,305.5250404,311.7093319,317.3360546,318.7067974,308.4617833,324.8604708,299.160451,314.4672987,347.9707609,389.9387686,433.3888792,502.1824793,583.13683,681.9039561,660.9580575,709.2727502,769.9683517,805.5841956,857.2328279,
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.552965,4025.822867,2299.659884,2349.250084,3135.136981,4721.691198,5193.904281,5140.349129,5577.96059,5067.558475,4861.67751,5191.901985,5974.075765,7689.956996,9237.116223,10090.36669,11228.62138,13372.27013,15694.07747,14044.14626,13326.59867,14371.95378,13158.75097,13529.88097,
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.1628059,285.3304326,239.4022394,276.2882902,343.8908972,371.9692027,398.5397092,453.4927545,484.8261311,427.186277,402.2801127,362.8402839,314.185096,400.9321739,448.5848301,519.7491433,618.6149373,679.431139,674.3006914,669.1869294,749.2211756,775.5446241,819.9039143,
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,456.7815179,505.4834072,536.1302881,581.8204696,680.3794827,839.8473343,916.4445443,1038.780803,1197.285776,1331.125139,1551.142774,1787.754588,2069.195536,2121.764593,2162.04499,1965.164213,1909.100659,1936.696041,2234.695007,2460.129576,2696.235085,2782.711651,3186.444287,3287.888748,3665.570243,3801.869597,4095.681357,4411.033751,4454.430379,4521.963999,4670.654839,4713.540459,4542.72072,5175.025628,6535.293936,8246.995826,10084.52184,10936.94861,11173.56951,13534.7055,15364.67955,12634.55114,12750.29865,13784.18353,12560.06531,13133.81935,
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,56.63365367,68.90979235,79.13590479,84.65857417,84.18336907,96.72963819,139.600737,215.954891,248.8037197,297.0771012,356.9004018,391.0344043,387.7612411,536.1936827,621.1620283,621.9773388,548.2990562,550.6831332,537.6060648,482.9562316,449.1837977,515.4126965,578.2220606,640.5666643,705.0475168,752.3179827,840.3757932,925.7216696,1041.31354,1153.587564,1078.472261,470.1961402,679.7936722,789.8058801,756.931013,909.8873302,1076.219005,1160.614924,1273.465176,1601.031191,1871.288406,2178.265663,2272.040982,2946.656061,3469.753726,3551.423737,3475.250446,
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12672.68506,14034.49914,15998.58725,18471.41206,20658.52596,20358.66729,20802.3512,24223.32446,28669.4068,34624.48674,36289.87962,42402.06631,49817.44469,,,,,,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,87.04345721,91.67593045,103.1604811,117.8628141,121.696918,91.75116175,98.15657449,101.6949916,109.5299325,114.404194,120.6968307,125.201015,146.442233,166.5642458,161.0323114,164.1086371,189.6167729,209.3518951,227.9164288,271.2495839,275.3210064,279.2208778,296.9175881,282.2862435,302.645585,317.1100126,347.809584,361.9319056,353.8203909,375.890793,310.0837677,324.4951264,308.5347869,354.8548761,383.5509262,410.8183568,427.2361968,425.4452943,455.4735407,457.2835418,466.2141765,486.640454,565.335483,649.7106479,740.1142606,830.1632213,1068.678519,1042.084209,1147.238685,1417.073614,1539.606447,1503.003703,1498.872175,
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1459.814762,1673.327158,2043.097471,2380.726003,2471.720172,2919.993918,2867.143705,3365.518607,4320.957275,5332.432882,6257.98069,5878.634923,6049.98541,5808.996431,5589.791277,5903.756933,7966.466144,9409.80955,10523.39956,10975.08443,13779.28213,13834.18314,15432.13392,14393.80163,15617.29246,18814.34583,20443.92033,22119.81936,23749.71654,25723.11972,25578.73098,27201.23376,31286.34589,39717.134,45766.41689,48697.57924,52118.81563,59008.35506,58810.91793,49707.65437,45916.68284,49387.27333,45921.69392,47399.89572,
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,245.9576002,260.9718319,281.3298836,311.5795383,340.4678385,370.1264155,449.3730214,541.5624484,831.249137,1388.887219,1488.609336,1876.818792,2138.086276,2019.064672,2299.920541,2315.308305,2400.732472,2886.592203,3357.209121,3351.433497,3590.716481,4020.485685,2488.460812,2184.129268,2075.112621,2058.750602,,,1018.749304,1125.121024,1502.099729,1799.671921,1683.633829,1611.307719,1613.599302,1536.715193,1726.63011,1718.965293,1975.538621,2353.930989,2737.112118,3140.19809,3983.582294,4899.31216,4931.282897,5674.923927,7006.047183,6578.121526,4763.303309,
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,245.0024199,254.6707674,250.7568718,288.1287271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.192582,1824.699866,2321.152171,3091.015329,4472.055182,3701.861626,4612.523476,6019.42088,6625.223216,6669.544863,
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1418.12587,1562.23073,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2538.187621,3203.921361,3955.365574,5356.790577,6936.249815,6358.561761,7470.932702,9809.743472,11070.26853,12453.37598,14602.23656,14913.00244,13508.60328,11498.89682,11782.36506,12178.06192,16163.0001,22120.55479,24089.7289,22101.9925,25008.84946,26405.91588,26722.44119,23230.4718,23662.80668,26239.0273,27261.17166,27378.19298,30256.5829,31518.38229,30928.67564,27803.06225,30979.11448,37889.8212,45370.12645,54885.29035,54813.95469,65566.30917,53028.77783,38039.18228,39506.55887,44019.3907,42362.13055,45262.50121,
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1595.860165,1132.382866,1257.743162,1375.942829,1429.319391,1513.888674,1428.446411,1412.470279,1587.769579,1806.422695,1815.93627,2278.840038,2819.451184,3721.524668,3570.763172,3531.261737,3812.971925,3690.743636,4625.286651,5616.54684,5863.582711,6095.93452,6683.435283,6261.785796,5698.715086,6908.919348,8120.01471,9881.242706,9871.574325,11264.01838,11956.0089,12838.41816,12530.99838,13830.28675,17310.09121,18464.52987,18586.73744,18392.14176,18088.97745,19859.30215,19093.10966,17195.49106,17739.70184,18588.80505,19330.02435,21405.15946,24368.45395,29160.24033,27491.5133,30389.10758,33250.5065,32567.08894,36151.21209,
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2029.933298,2221.422056,2573.60261,3088.214537,3488.922244,3957.029862,3885.833578,4435.502486,5405.634713,6735.040422,8148.120532,7344.49093,7280.602289,7546.574406,7457.105018,7698.91226,10901.85534,13714.95754,15169.75603,15788.31477,20065.34534,21154.80251,22394.75541,18054.53111,18631.53091,19910.00067,22271.33092,21069.54779,21519.06412,21227.31087,19388.27875,19723.04417,21472.10448,26425.03746,30086.0131,30814.05751,32212.84691,36400.47004,39222.17723,35724.4084,34673.49552,36988.16405,33813.82221,34619.2387,
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,452.8340829,463.3559415,484.2984577,517.6205289,552.3633927,615.077191,636.4100359,594.3058232,645.6806933,751.5893307,812.3226492,974.02019,974.3267949,1196.021869,1420.984985,1455.572259,1578.000769,1271.220006,1152.51981,1256.155368,1377.712603,1496.97573,1615.165248,1041.082723,908.7616401,1179.274629,1398.369451,1624.657452,1854.788845,1921.42603,1706.622724,1459.095413,2003.755554,2007.36931,2344.141928,2600.598786,2948.827462,3419.204389,3430.426424,3479.056152,3494.26991,3716.271243,3592.888341,3862.063372,4189.655883,4486.555676,4815.078502,5118.703392,4521.923804,4917.023202,5346.219339,5463.762007,5289.967803,
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,531.701915,548.2006322,494.1112653,412.9165818,486.509885,424.084711,430.8933204,482.6762714,558.4737864,685.1731401,753.0792805,910.7531414,1077.132584,1287.678393,1558.305188,1792.622109,1933.732527,1983.542191,2003.62401,1946.913422,1888.620586,2333.091075,2374.004732,2129.352647,1381.256974,1312.280358,1225.51966,1422.766796,1435.288769,1535.988732,1603.682162,1601.932785,1624.669876,1720.822513,1740.54568,1763.16947,1824.886122,1901.580379,1973.862069,2156.439822,2325.42541,2719.822469,3022.541954,3797.413629,4026.766343,4370.721033,4665.94354,4909.028094,5214.190927,
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2003.647047,2234.261666,2917.658976,3931.301627,4281.359928,4581.574389,5111.295149,6230.335688,8675.013997,8953.59152,9307.839295,10212.37814,9428.87465,10213.95828,10786.78618,11465.72578,16882.27395,20355.60522,24592.77201,24505.7673,25123.63179,28540.77148,31013.64715,35451.29751,38814.89438,42522.06659,37421.67386,34294.89898,30967.28809,34998.80997,37291.70616,32716.41867,31235.58818,33690.93773,36441.50449,35781.16627,34102.11478,34095.02343,37972.05574,39473.36751,43117.82967,46203.69804,46548.26964,38492.08889,
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463231,1512.485066,1515.104059,1433.461534,1320.321622,1288.239052,1350.333866,1445.569414,1468.701798,1130.113592,1229.000958,1490.926751,1658.031146,2068.123657,2874.288291,3771.278957,5291.574368,6771.414797,8513.564645,7165.27705,9070.649972,11357.94549,12120.30534,13171.80739,
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,94.83525295,100.6042551,104.0127021,108.5589324,104.9921733,118.556282,121.3807515,128.8576693,134.193724,142.4974185,152.5537034,174.3980326,199.6953219,228.7611814,241.6792741,248.2525997,309.3759198,351.6674494,398.0716366,446.6042115,405.5632048,366.2663152,327.7813434,326.8548944,312.0563948,354.9929364,377.0782599,381.5784287,365.4306688,365.6145465,336.3233918,327.880338,222.5998385,268.3777016,329.9399953,427.3671233,453.1483,474.5095318,423.1169342,406.1157055,404.2162063,398.4099451,439.5959057,462.0497683,523.6137892,612.2325312,721.4590107,785.7342003,771.2881085,792.979037,816.441535,932.5182292,994.3054057,
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9451631,575.9551334,513.0359215,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.04934,279.620275,308.4090314,321.726538,380.5073624,433.2351189,476.4800976,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.973597,1263.448729,
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,109.5186252,109.5566437,117.9156302,123.730817,134.3498164,138.8041906,143.8523912,156.87125,141.8548978,102.3136237,135.2976209,68.92819845,93.9276829,77.76126294,,,,,,,,,,,,,,,,,,,251.4266166,267.6283312,319.5414946,316.1859813,302.1609356,267.0378131,294.0723366,298.9503625,319.0848624,337.0772587,360.1448905,405.9378328,471.1625029,536.6577307,628.4268517,742.5713353,735.4192635,782.6188886,878.3830178,945.4946464,1007.566179,
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,325.9297662,340.7138791,414.0851271,680.880719,1804.939813,1137.960024,831.0683556,765.5147369,871.8883445,801.8242359,512.484865,524.2014712,517.1431623,500.0413257,473.8528641,342.6628555,321.7022824,363.3681198,455.3773613,425.3670133,399.9699196,660.7037374,677.1290835,653.448301,745.8959046,754.2830096,875.5715377,878.4052873,838.5288137,867.5194306,815.4891351,748.8787502,842.1898386,1031.789931,1149.376123,1173.31415,1138.284501,1316.956881,1424.038886,1320.48003,1539.047436,1735.554046,1736.198171,1650.707224,
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,243.8383037,246.0784669,253.9588205,268.6873262,276.2376791,299.2261047,353.3406198,314.6619539,348.091536,363.1745466,441.1046622,517.6152435,546.0129639,710.9629959,753.5131245,681.7906344,680.1276194,783.8929767,918.041155,1110.982506,1315.918716,1401.415422,1402.63442,1655.956774,1856.391428,2257.911756,2616.138691,3086.043719,3506.615184,3898.816266,4013.129911,4395.927424,4740.919415,5234.302308,5380.076867,5659.135563,6268.426776,6472.581513,6787.323181,9146.472739,9865.097194,10185.96229,9680.926749,10275.46966,10916.19012,12634.96332,13551.92484,14377.12414,13703.36721,13222.45993,13746.16579,13658.02948,13710.08033,
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,91.48059299,103.5694517,141.7270489,120.0012701,105.1262372,129.3008282,156.0767884,193.1149376,236.9905308,291.8590112,316.8310915,339.2753501,426.3040608,588.7907132,646.1749485,874.639813,1105.569916,1468.081061,1857.819037,1778.48024,1968.868622,2075.941819,2268.18078,2474.471196,2542.04198,2906.168843,3627.601544,4813.284872,5860.40382,6642.451218,7675.693138,8140.218706,8869.020761,10275.27753,12403.91322,13254.6374,12196.76978,8133.731245,10432.2108,11947.57725,11255.94789,12788.58018,14219.19359,15921.9392,18657.46113,20917.04119,23101.4431,20474.82554,18338.70637,22151.20912,24155.8293,24453.97135,25976.95283,
Kosovo,KSV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2194.372651,2278.62418,2736.487102,3302.923939,3190.835011,3232.8112,3702.051167,3566.730911,3815.591488,
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,5454.2226,4980.429721,4802.342166,4348.806887,4480.980272,4166.778601,4164.996411,3989.803288,3829.358671,4800.819939,5131.332239,5832.205097,13160.55885,11450.42755,11808.44317,12034.77552,12519.49801,18982.32802,20881.51264,17406.71023,14317.39131,13240.83724,13148.47366,12393.35562,9828.932289,11650.48766,10306.94758,11807.30243,8946.505088,5505.938558,,,,17143.49245,19866.30273,18551.62079,15065.65176,16564.45564,19786.69504,17616.22906,18620.35233,22621.85829,27061.88577,35185.93067,42011.77433,44902.31827,54548.61531,37160.54324,40090.74627,51396.85386,56366.57008,,
Latin America & Caribbean (developing only),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,362.835557,406.6181985,395.883877,428.8475983,452.2013721,482.4186757,481.6866198,506.9853391,551.3158248,583.5312253,631.216691,697.1489958,887.3918217,1152.05019,1211.003295,1310.768758,1399.564982,1548.802881,1789.246826,2069.730428,2334.478292,2147.598769,1868.238567,1799.748652,1821.196318,1815.505434,1863.018049,2073.948477,2241.253213,2555.618399,2656.780747,2817.365851,3235.923042,3751.376828,3886.246951,4130.379694,4444.19933,4383.632324,3884.771874,4235.706202,4065.106161,3519.911564,3567.248564,4034.108422,4838.892378,5611.751199,6573.712009,7585.013206,7030.359142,8611.928376,9539.820514,9404.300881,9616.841731,
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,491.1950741,643.5195268,469.7912299,279.4083982,149.5578219,173.1972724,203.9240847,235.26363,250.7448414,287.0273566,324.8916538,362.0130218,375.7418916,342.7715302,246.1455401,274.516905,321.2894841,323.3207344,317.0602296,360.0817871,415.2222521,472.4084631,585.6405752,702.2701311,886.7596524,930.5859445,1122.852316,1265.709344,1412.452243,1645.736625,
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.680533,1015.461212,1050.116702,1617.271936,1965.337082,2597.593375,3226.980273,3863.246579,4457.925252,5093.211696,5538.568383,5509.241734,5334.880244,5256.656911,5447.780468,5442.363165,5437.855969,5339.42388,5342.474802,5936.769228,6887.062753,8274.137978,8755.849968,9144.617616,9764.110607,9928.038098,
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,160.6442367,163.9470377,167.3337991,178.8499053,182.9741669,190.4922388,198.4795931,205.2883404,221.9046588,227.5786122,234.3004567,245.8320079,251.460663,307.6961627,354.6171273,356.0083722,390.3065209,404.0336007,444.6118638,451.6239931,431.4999763,424.2609367,390.6837287,392.1178537,387.4032079,381.0671037,442.9461015,478.3853492,367.9426191,182.7971869,168.436541,110.1705944,79.94621075,65.47315997,64.81015385,72.52703953,125.100939,140.5739055,161.1376725,182.9427735,171.7370789,174.5545683,130.912592,146.6412405,165.7600834,178.4537308,209.8140849,231.447496,302.2803524,326.6042804,376.9284544,413.7585727,454.3374834,
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785.488398,7338.599127,7599.332059,6726.614886,6146.880279,5379.829171,5764.435554,6234.511474,5440.253318,5985.620463,6548.568274,5404.462368,3715.556991,4437.437161,6062.214524,7864.937572,9933.108824,12418.18359,15853.46151,10455.57487,12375.44953,5685.412227,13302.79085,12167.40251,
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,889.5232915,1130.787331,1273.021345,1185.215687,1258.809016,1583.450248,1496.382335,1755.386206,1849.816693,2051.776239,2291.297833,2874.457763,3078.434898,3367.736202,3426.581014,3562.987316,3814.00356,3802.113025,4002.881496,4295.72599,4465.686452,4870.739689,4464.484691,4512.802281,4830.052996,5250.552921,5492.864914,6072.297574,6732.660993,6854.898712,6735.159817,7058.869216,7228.865382,7287.8208,7308.938912,
Latin America & Caribbean (all income levels),LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,381.4264902,426.8815906,416.3832836,450.7077304,473.833382,506.0533991,505.0255012,530.3472277,579.1665559,614.0971042,668.8014395,733.7127403,937.4104589,1188.528166,1218.122401,1322.976639,1422.970631,1576.98206,1834.220398,2136.479496,2408.116323,2206.152352,1917.029667,1853.615912,1867.47599,1864.559365,1924.825257,2139.743105,2311.645522,2626.273696,2739.417003,2916.229688,3327.112468,3844.325408,4014.124318,4261.789245,4587.492388,4533.843829,4048.511303,4401.532092,4234.554086,3700.116499,3762.088109,4261.82171,5091.552111,5896.412627,6863.037712,7869.040727,7308.0365,8914.712625,9877.308252,9772.618797,10004.04438,
Latin America and the Caribbean,LCR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,293.6649607,287.6226251,280.3410694,255.4862871,250.5605964,264.7837379,280.0404695,300.8368401,299.5423036,295.2675832,298.7981266,299.2381766,256.7280084,252.7518845,228.5763887,253.7799213,263.6155669,272.0249603,266.8749938,262.8075555,292.1901011,273.1774411,287.9608207,315.1711104,358.8436459,409.8962742,466.9381917,561.1414912,676.1704704,653.8745576,713.3679398,786.3359047,815.1526562,863.1911997,
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,94.80178117,100.4585184,116.8756388,98.44838617,111.3695463,119.5164565,117.8980133,119.601797,130.3624563,132.5484216,138.06546,131.5018366,156.63974,192.8490757,236.7290971,192.2910588,209.7345078,245.3254048,266.6396638,283.0845883,274.5140382,270.0214272,246.8116085,235.6440669,240.1759432,253.5415503,262.1029838,275.8219356,269.888548,280.9335496,277.096997,248.1150473,238.6450447,215.8365558,241.4227299,263.2380462,267.1892352,267.1263438,259.9889747,280.6693489,258.3087194,264.4333546,283.4419412,310.3811958,339.0632304,363.5412674,418.0520488,484.9692191,506.8467654,537.6554227,584.8824194,634.8753143,676.8918618,
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,4236.779873,4827.84672,5639.88105,7354.350413,8439.804295,10513.72179,11388.83867,12415.85278,17502.38726,19773.37553,20669.4985,19512.90329,19691.36156,19576.49837,18609.38653,19409.13505,28316.606,37876.36189,41359.88006,39430.4954,49452.38828,50977.55857,55271.63924,55892.48423,64140.15395,78786.81384,80033.65628,72372.01916,76944.75374,81530.96772,75057.88516,74437.65672,79495.51713,89944.74185,100286.6675,105306.7466,113873.925,130348.5591,138536.7578,134617.3796,,,,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,143.0312875,139.6734291,117.3112562,121.2364236,152.1246263,153.11396,158.8878938,150.1981713,160.4265604,183.5121135,186.7067455,198.5799198,219.6642732,269.0896165,280.9201353,261.8152553,294.3989085,192.6133796,232.4911161,272.9112294,297.4233283,313.817124,335.2087502,387.3277474,377.3804426,397.1730988,408.1211213,420.409156,415.2907984,472.0864633,521.2464575,556.8123285,585.8936663,654.9440618,718.4438443,757.9482098,812.7924836,840.8737674,821.5964534,854.9267252,837.6988035,903.8964049,984.8101725,1063.160584,1242.40435,1423.477215,1614.41111,2013.911088,2057.113672,2400.015575,2835.689967,2921.736345,3279.89139,
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,103.7487135,104.1106732,113.6786855,126.5880236,132.8352307,115.4886688,120.0085429,125.9990057,137.3868516,148.4032238,151.0479806,159.9213973,185.7614361,230.875592,244.6827722,269.4864134,302.6948864,329.6540491,365.3415711,443.5840808,459.0506961,452.8239045,433.1227991,418.2721403,427.5002905,434.8544146,468.0506038,479.313315,475.7786732,498.2998306,469.1010745,481.3327942,473.1112989,504.7233568,555.6869892,595.0645883,603.3360796,532.5252221,570.580973,593.7994321,590.0130592,623.5374308,702.8354871,792.8433842,900.1001282,1053.75606,1281.315116,1403.290876,1414.03948,1755.436638,1956.069041,1995.271255,2044.001925,
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,127.8310093,131.1597189,137.7072765,149.6846342,161.5210458,162.9170794,163.278071,168.577523,183.9135976,196.2990365,206.3066415,225.3587048,278.4306919,345.3951475,373.391059,394.6484878,434.9579087,463.4511482,536.5065321,611.4578693,650.7301209,631.6794333,605.5257379,600.3006841,619.5121354,635.5306998,640.0296602,677.2210774,706.553209,764.8282362,762.1596655,796.6264842,845.9145175,928.7527781,1029.186861,1110.283652,1158.223906,1129.62994,1100.267907,1173.051422,1158.591987,1154.312709,1277.094776,1476.854198,1719.782639,1996.490309,2427.770199,2856.043466,2812.925237,3365.349033,3855.895925,4014.994748,4208.133719,
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,41.21196202,47.46514188,52.36311027,56.73567571,58.80516396,59.57532062,61.03366144,62.01220893,65.23034885,66.59301377,72.59472505,75.25042926,110.3689039,134.3906156,130.1542485,125.3507077,159.9183014,214.7750609,227.6966619,330.0762521,323.8427377,237.9422384,252.6580241,210.668705,168.7364407,194.3592992,242.9515413,278.224523,287.5576088,340.8871243,373.9590417,433.9681789,426.1096891,437.6752616,489.8393914,458.5987111,477.2305058,449.8344166,435.7120417,415.4672157,377.4677708,348.346432,510.4294815,645.4934642,710.5483628,736.360043,816.8001863,826.8271068,858.7345934,1083.012065,1225.589238,1134.85021,1074.848618,
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.307562,2777.173624,2314.066817,2016.122217,1902.751696,2178.196091,2339.673918,2833.094228,3170.75246,3113.119772,3267.347443,3503.27358,4113.759373,5448.769918,6709.739811,7851.042105,9249.909296,12170.35217,14832.68815,11713.9,11852.1696,14227.68554,14172.28123,15537.91894,
